Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj1_Feature11_ordinal,Obj1_Feature12_numeric,Obj1_Feature13_binary,Obj1_Feature14_nominal,Obj1_Feature15_ordinal,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Obj2_Feature11_ordinal,Obj2_Feature12_numeric,Obj2_Feature13_binary,Obj2_Feature14_nominal,Obj2_Feature15_ordinal,Collision
1,B,High,0.48201449203178987,1,B,Medium-Low,0.3440287069542657,1,A,Medium-Low,0.5395491308795428,0,C,High,1,B,High,1.0889845895358017,0,C,High,-0.5842795457727292,1,A,Medium-Low,0.7196250266332329,1,C,High,1
1,C,Medium,0.32225752232148064,1,B,Medium-Low,0.5611548719539131,0,A,Medium,0.042471907510221014,0,B,Medium,0,A,Medium,-0.3831672347651625,1,B,High,-1.2175561368066388,1,A,Low,0.7476633642289466,1,B,Medium-High,1
1,B,Medium-High,-1.8810711239007443,1,C,High,-1.3094153246176603,0,C,Medium-Low,-0.3483589852903821,1,A,Low,0,A,High,0.6881242135298616,0,B,High,0.18821992638223967,0,A,Medium,0.6465567025385323,0,B,Medium-Low,0
1,C,Low,0.7870536094556321,1,A,Low,-0.29031645907496767,1,B,Medium-High,0.9661516983886439,0,C,Medium,1,C,Medium-High,1.3318348347962023,0,C,High,-0.3969803709534842,0,A,Medium,0.5069672228840978,1,B,Low,1
1,A,Medium-High,-1.2489266833581212,1,C,Medium-Low,-0.5782253033923458,1,A,Low,0.06479103629853494,1,A,Low,1,A,Medium-Low,0.4750117566684581,0,C,Medium,1.684733046246258,1,A,High,0.47634187363434016,0,C,Medium-Low,1
1,A,Low,0.3803635156379043,0,A,Medium,0.33938669160500673,1,B,Medium-High,1.2117051268697585,1,B,High,0,C,Medium,1.8328511590136078,1,B,High,-0.2949141185373968,1,C,High,0.9735563922140755,1,A,Low,1
1,C,Low,-0.012894843512576788,1,A,Medium,-1.1898260492934214,0,A,Medium-Low,-1.5685748739690435,0,C,Medium-High,0,C,Low,-1.289083538591064,0,C,Medium-High,-0.3416882908795503,1,C,High,-1.0648610587852563,1,A,Medium,0
0,B,Low,-0.7061854117233086,1,B,Medium-Low,0.5258274912407426,0,C,High,-0.329680258056712,0,B,Medium-High,0,A,Medium-Low,0.4587548905415612,1,C,High,1.1984524781387935,1,A,Medium,-0.7123403301508379,0,A,Medium-High,1
1,C,Low,1.5954713418680857,0,C,Low,0.9646303510370845,1,B,Medium-High,0.11939338233670985,0,A,Medium,1,C,High,2.3788966635646664,1,A,Low,-0.2011348000101013,0,C,Low,0.4110210256263464,1,C,High,1
1,C,High,0.6514265781346447,0,A,Medium-High,-1.1856549808087795,1,B,Medium,0.2955329901424278,1,B,Low,0,A,High,-0.3808638019751421,1,A,Medium,-0.7539690510949291,1,B,High,0.13921667086068465,0,A,Medium-Low,0
1,B,Medium,-0.38015811897414814,1,A,High,-0.5749295370294464,0,B,Medium,-0.3043090396687269,0,A,High,0,B,Medium,-0.049592721201900884,1,C,High,-1.5297784202051832,1,C,Medium-High,-0.06314008691680466,0,A,High,0
0,B,Low,-0.8620453616616325,1,C,Medium-Low,1.0188201774985877,1,B,High,-1.0733241574745918,0,A,High,0,C,Medium,0.2721583622229802,1,C,Low,0.10490761234771916,0,C,Low,0.9645844079171704,0,C,Medium,1
0,C,High,0.5252858425986848,1,B,Medium-Low,-0.8573457080362717,1,A,Medium-High,-0.8052166444935824,0,C,Medium-Low,1,B,High,-1.31143693092923,1,C,Low,-1.12243157525679,1,C,Medium-High,0.07270620260052078,1,A,Low,0
1,B,Medium-High,-1.3213206337966357,1,A,Medium-High,0.6477926143871557,0,A,High,-0.6308179840425515,1,B,Low,1,A,Medium-High,-0.6174510326332976,0,A,High,-0.1832379856571086,1,A,High,0.3127060835328243,0,B,Low,0
1,A,Medium-High,-0.46393634980321546,0,B,Medium-Low,1.3724128961899096,1,A,Medium-Low,-0.05369223976011286,0,A,Medium-Low,1,C,Medium-Low,0.4904440559463189,0,B,Medium-High,1.0409240799432675,0,C,Medium-Low,1.1825016937943758,0,A,High,1
0,A,High,0.06054124094617221,0,C,High,0.01436683352661971,1,A,Medium-Low,0.17439773904245398,1,A,High,0,A,High,0.5388415970224247,0,A,Medium-High,0.6028914812591261,1,C,Low,-0.4993028811540593,1,B,Medium-Low,1
0,A,Medium-Low,-0.7359673000655145,0,C,Low,2.029546957659908,0,B,High,-0.6684025474446393,1,A,Low,1,A,Medium-High,0.8054853860702474,0,C,Medium,0.9454962778975761,0,A,Low,1.2427967413920462,0,C,Medium-Low,1
0,B,Medium-High,-0.19109538553972066,1,B,Medium,-0.07671433347693465,0,C,Medium-High,-0.8016775984880254,1,A,Medium,0,C,High,-0.32220649918832867,1,C,Medium-Low,1.3051884926090564,1,B,High,-1.6162035808144868,1,A,Medium,0
1,A,Medium,-1.1914620925496657,1,C,Medium-Low,0.818129175785498,0,C,Medium-Low,-0.5406636112843108,1,C,High,1,C,Low,-0.5100234334358319,0,C,Medium-Low,1.0146631155125343,1,C,Low,0.21521199976128202,1,B,Medium-Low,0
1,C,Medium,-0.1157175823257135,1,B,High,-0.01258318139888368,0,C,Medium-High,0.773411489729865,1,B,Medium,0,C,Medium-High,-0.5607808573524693,1,C,High,0.9454808044687396,1,C,Low,0.44051010191966067,1,A,High,1
1,A,Medium-Low,-1.5966148077332352,1,A,Medium-Low,0.013864120714310757,1,A,Low,-0.4622793706681566,1,B,Medium-High,1,B,High,-2.022932857748736,0,C,Medium,0.945010697505307,0,A,Medium-Low,0.6635790787207784,0,C,Low,0
1,B,High,-0.42017667574750417,1,A,Medium-High,-1.5815366072180355,1,B,Low,0.059638596099156185,1,C,Low,0,A,Medium-High,0.16735502369919295,0,A,High,-0.05964350365812431,0,C,Medium-Low,-0.7884247903413343,1,C,Low,0
0,C,Medium-Low,1.0997390814714096,1,B,Medium,0.7488508822182987,1,B,Medium-High,1.1096835167701367,0,C,Medium,1,C,High,1.9463967963608024,0,A,Low,1.4808970679531652,1,B,Low,-1.1200500645099536,0,C,Medium-High,1
1,B,Low,-0.7512913449418883,0,A,Medium,0.3106792574462361,0,C,Medium,0.5714907307243966,1,C,High,1,B,High,-2.041650749470231,0,C,Medium-Low,-1.2248560431947468,0,C,Medium-Low,0.47170387496391436,1,B,Medium-Low,0
1,B,Medium-High,0.9776850713703611,1,C,Medium-High,0.7936567737040557,0,B,Medium-High,0.34350741494545395,1,A,Medium-Low,1,C,Medium-High,0.9939204795198764,1,A,Medium-Low,0.8458203697758436,0,C,Low,2.8082404000304764,0,A,High,1
0,B,Medium-High,0.6989722842822762,0,B,High,-0.24747969463293748,0,B,Medium-High,0.9073168245280289,0,A,High,0,B,Low,-0.5123064304563267,1,B,High,-0.6198985543935205,1,B,Medium-Low,-1.4951808470874317,0,C,Medium,0
1,B,Medium-High,-0.013954484053299084,1,A,Medium,0.4537729926725111,0,C,Medium-High,-1.418540554011287,1,C,Low,0,A,Medium-High,1.1414837633971233,0,B,Medium,-0.2510618211899523,0,C,Medium,-1.4584463476806073,1,B,Low,0
0,B,Medium,-0.012044697937214193,1,A,Medium-High,0.7444549664577592,1,B,Medium,-0.07401933007584165,0,A,Medium-Low,0,A,Medium-High,2.072850695826043,0,C,Medium-Low,0.35224395297362543,0,B,Medium,0.6359566060859237,1,C,High,1
1,B,Low,-0.5370105481116094,0,B,Low,1.3565232647459347,1,C,Medium-Low,0.017823126759579304,1,A,Medium-High,1,A,High,1.2505802780213744,1,B,High,1.7777825466473258,0,C,High,0.21940107679975795,0,C,Medium-Low,1
0,C,Low,0.16929938192058244,1,B,Medium-Low,1.500311086371963,1,C,Medium,1.4890493480241838,1,B,Low,1,B,Medium,0.22453504258444362,0,A,Medium-High,0.3789469670875639,0,C,High,-0.6792077082331708,0,B,Medium-High,1
1,B,Medium-High,0.9860755181055515,1,A,Medium-Low,0.9513112505323558,0,B,High,0.3618620833208692,1,C,Low,0,C,Medium-High,0.6920231362062561,0,C,Low,1.3055419559903227,1,A,Low,0.12962063544596464,1,A,Low,1
0,B,High,0.8272475815815052,0,B,Medium-High,-0.8145544806820734,0,A,Medium,-0.25319816741001083,0,B,Medium,0,A,Medium-High,0.024986387984849444,1,C,Medium-Low,0.13287050153188287,1,A,High,-1.3248193112503348,1,B,High,0
0,C,Medium,1.0742552441225162,1,C,Medium-Low,-0.2926093837790994,0,A,Low,0.6644374297589783,0,C,Medium,1,A,Medium-Low,-0.5880512274590615,0,A,Medium-Low,-1.2585439100063314,0,B,High,1.5124312885864841,0,A,Medium-High,1
1,C,Medium-Low,-0.2529244885378273,1,C,High,0.9945403383878145,0,C,Medium,-0.41208461750397296,0,C,High,0,A,Medium-High,-1.7398992474759554,0,A,Medium,0.2606202863826831,0,A,Medium-High,-1.2184485890153793,1,C,Low,0
1,C,Medium-High,0.16392443205472862,1,A,High,-1.0029907429671132,1,A,Medium-High,0.44460774922596713,0,A,Medium-High,1,B,Medium-Low,0.24615009146427283,1,C,Medium-High,-0.5248580748562145,1,C,Medium-High,-0.9832951697899067,1,A,Low,0
0,C,High,-0.5335632319503485,1,A,Medium-Low,1.1508991512954159,0,A,Medium-Low,0.028469406009186134,0,A,High,1,B,Low,-1.0625369250126628,0,A,Medium-Low,0.7667602535417605,0,B,Medium-Low,0.07617606640211465,0,B,Medium,1
0,C,High,0.8388393612257232,1,B,Medium,-0.15245457403470605,1,A,Medium-High,-1.9038939048219237,1,C,Medium,0,A,High,1.123472417612627,0,A,Low,-0.24724213071142956,0,A,Medium,0.6813860483652102,1,C,Low,1
1,A,High,-0.4290285972656716,0,C,High,-2.150665505538511,0,C,High,-0.8197926612812764,0,C,High,1,B,Medium-High,1.565954972850429,0,A,Low,1.1973106137654774,1,B,Medium-High,0.4955663649800338,1,A,Low,0
1,B,Medium,1.1731543558176336,1,B,High,0.3225081175088043,0,C,Medium-Low,1.2696795452850855,0,B,Medium-High,1,C,Medium,-1.1354677473425558,1,A,Medium-High,1.8499127945119358,1,A,Medium-High,-1.1345978436534876,0,B,Low,1
0,C,High,1.2930247168945623,0,A,Medium-Low,-1.0479757078621932,1,B,Low,-0.1748834193141569,0,B,Medium-Low,0,B,High,0.44945450073033716,1,B,Medium,-0.05101250483367718,0,B,High,0.03469448728856109,0,B,Medium-Low,1
1,C,Medium-High,-0.5329096155331527,1,A,Medium-Low,-1.4544699044746996,0,B,High,1.0285261678888777,1,A,Medium-Low,1,C,Medium,-1.2800967263588112,0,A,High,-0.1830741312284925,1,A,Medium,0.13201500542009725,0,A,Medium-Low,0
1,C,High,1.9353703397631397,1,B,Medium-High,0.05126974464108719,0,B,High,1.7100456013579888,0,B,Low,0,A,Medium-Low,-1.4048169502948302,1,B,Medium-High,-1.0692931531968612,1,C,Medium-High,1.3846662821844,0,B,Medium-Low,1
0,C,Medium,-1.558485043554705,0,C,Medium,1.0921622560678244,0,B,Medium-High,0.2730653874076693,1,C,High,0,B,Medium-High,-0.5008270258943729,1,A,Medium-Low,-0.23233922226517814,0,B,High,-1.1924276100260685,0,C,Medium,0
1,C,High,0.10771042738259691,1,C,High,0.08752726051328087,1,C,Medium-High,-2.5579896243409426,0,A,Medium,0,A,Low,-1.616319352540563,1,A,Medium-Low,0.7040090215178079,1,B,Medium,-0.8385311632740464,0,B,Medium-High,0
0,A,Low,-0.44131502826443264,1,B,Medium-Low,-0.6532926039486583,0,B,High,1.0620263548445374,0,A,Medium-High,0,C,Low,0.9585410900036248,1,A,Low,0.0973262025608309,1,C,Medium-Low,-0.0554892601295638,1,C,Medium-High,1
1,A,Low,-0.1048042681846851,0,A,Low,-1.5755440798167306,1,A,Medium,-1.480190535201284,0,C,Medium,1,A,Medium-High,-0.17567645761683762,0,B,Medium-Low,0.09884389086486114,0,A,Low,-0.28688272265175097,1,B,Medium-Low,0
0,B,Low,-1.6558844423912065,0,A,Low,1.347843113688077,1,B,High,1.1109532702475653,1,C,Low,1,A,Low,0.5524762860096336,0,C,Low,-0.3486832947828266,0,A,Medium-High,1.6447309311477327,0,A,Medium,1
0,B,Medium,0.2142448600688688,1,C,Medium-Low,0.33689826760368735,0,A,Medium,0.16065899394753505,1,B,Medium-High,0,A,Medium-High,-0.1228106459785602,0,C,Medium,0.14503409300302175,1,A,Low,-0.29252450472873165,1,A,Medium-High,1
0,A,Low,1.5106613944298195,0,C,High,0.7880832766490714,0,A,High,-0.45340258651081605,1,A,Medium-Low,1,B,Medium,-0.45974215104158805,1,B,Low,1.1560588688156854,0,C,Medium,0.8250557280276871,1,C,Medium,1
1,A,Medium,-0.8599376471192061,0,A,Medium-Low,-0.541720468891122,1,A,High,-0.010855443506670158,1,C,Medium,0,A,Medium,-0.2506870933884101,1,A,Medium-Low,-0.8156625250237269,0,A,Medium,-0.44276750608121457,1,B,Low,0
1,B,Medium,-1.322044155813296,0,A,Medium-Low,1.6898561102227296,1,B,Medium-Low,0.15922001808428407,0,C,High,0,B,Low,-0.27618398651977066,0,A,Medium-High,-0.10373314931047636,0,B,Low,1.0103574583116008,0,B,Low,1
0,A,Medium,-1.806244344429696,0,A,Low,0.7208826471922514,0,A,Medium-Low,0.8275633734237084,0,B,High,0,A,High,1.005042562288048,0,A,High,-1.174258390055168,0,A,High,1.0959643851527685,1,B,Medium-High,1
0,A,Low,-0.539335801614559,0,B,Medium-High,0.5068703606389804,0,C,Medium,-0.7887176579224658,1,C,Medium-Low,0,B,Medium-Low,0.7565592274137634,1,A,Medium,-0.48532466864096596,1,B,Medium-High,0.26697915823590074,1,C,Medium-High,0
0,C,Medium-Low,-0.5338076625762702,0,A,Medium-High,-1.530125507554085,0,C,Medium-Low,1.0482451491816258,0,B,Low,0,C,Low,0.4983739774685928,0,A,Medium,-0.24689664090404645,0,B,Medium,0.31541728904504696,0,C,Medium-High,0
0,B,Medium-High,0.2802564070153211,1,A,Medium,-0.5272389262635978,1,B,Medium-Low,-0.8091316107681678,0,C,Medium-Low,0,C,Medium-High,-0.031244498826888404,1,C,High,-1.3098949573755356,0,C,High,-1.2047706526236444,1,A,Medium-Low,0
0,C,Low,0.846362699021457,1,B,Medium-High,-1.296398995545471,0,A,High,-1.687796750671783,0,C,High,0,B,Medium-Low,-0.3570571649311183,0,C,High,-0.7270159889451334,0,A,Medium-Low,3.078628411140218,0,A,Medium-Low,0
1,C,High,-1.7335782915644598,1,B,Low,-1.22525000592972,1,B,High,-0.11005292814088484,0,C,Medium-Low,0,B,Medium-Low,1.6938847612025965,1,C,Low,-0.33644189978873407,0,A,High,-0.6773695961804493,0,A,Medium-Low,0
0,C,Low,1.9376722386578347,0,C,Low,1.0546976395479084,0,A,Low,0.36362477213207417,0,C,Medium-Low,0,A,High,0.40706904685054035,0,A,Low,0.09272210563754502,0,A,Low,0.24864829931446,1,A,Medium,1
0,B,Medium-High,-1.930779132898009,1,A,Medium,-1.7182545531663762,0,C,Medium-Low,-0.05706373233444105,0,A,Low,1,C,Medium,-0.1711064115828816,0,B,Medium,-0.22716484613537682,0,C,Medium-Low,-1.2888147475396114,0,C,Low,0
1,C,Medium-High,1.6103526768352898,0,A,Medium-Low,0.5801771151110148,0,A,Low,-0.017038834610710332,1,C,High,1,B,Medium,-0.5580163542423142,1,B,Medium-Low,0.42032894898185014,1,C,Low,1.340347401944627,1,B,Medium,1
1,B,Medium-High,-1.1650581297857412,0,B,Low,1.424331185550687,0,A,Medium,-1.0727537896674535,0,A,Low,0,B,Medium-High,-1.461016605119236,0,B,Low,-0.0845316941686759,1,A,High,0.19339949147586988,0,A,High,0
0,B,Low,1.9379360726684771,1,B,High,-0.3756029798643006,0,B,Medium-High,1.037759682330938,1,B,High,0,B,Low,0.46043589698090803,0,B,Medium-Low,2.2453171730856196,0,C,High,1.0926800001673982,0,C,Low,1
1,B,Medium,0.26293882995987455,1,A,Medium-Low,-1.2889110093995348,0,B,Medium-Low,-1.1679110612918653,1,A,Medium-Low,0,B,High,-0.5565767415559515,0,C,Medium-High,-1.3572671245914247,0,C,Low,-0.2861727416662283,0,C,Medium-Low,0
0,C,Low,1.8013533034415272,1,A,Medium,0.697278067106623,1,A,High,0.5107776040167249,1,B,Medium,1,B,High,1.4117523908525944,1,C,Medium-Low,-0.6043529227565242,0,B,Medium,-0.6015356653771226,1,B,Medium-High,1
0,A,Medium-High,1.1986626065706318,1,A,Medium,0.2851081408239488,0,B,Medium,0.489068327597771,0,A,Medium-Low,0,A,Medium-High,-0.9163998403068118,1,C,Medium-High,-0.27811422324398727,0,C,Medium-High,0.039227909749966726,1,B,High,1
1,A,Medium-High,0.57193724225622,1,A,Medium-Low,2.1025077771134546,0,C,High,-1.1321903823152477,1,B,Medium,1,C,Medium-Low,0.041718711822394075,0,C,Low,0.8814439958769613,0,B,Medium,0.5048638403860657,0,A,Medium,1
0,B,Medium-Low,0.5565371198635344,0,A,Low,0.25003052909529366,1,B,Medium-High,-0.31217897002584,0,B,Low,1,C,Medium-High,0.20006397401057122,0,B,Medium-Low,0.14003638159792256,0,C,Medium,-0.625757282521336,0,B,Medium-Low,1
0,C,Medium-High,0.6315362301819523,0,B,Low,-0.5317614855672735,1,A,Medium-High,2.2825862156663694,0,A,Medium-High,1,A,Low,-0.739349159327001,0,A,Low,-1.7798119256644207,1,A,High,1.1631105403749422,0,A,High,1
0,C,Medium-High,-1.6035776028454822,0,A,Medium-High,0.9364453243972986,1,C,High,0.7386414636528534,0,C,Medium-High,1,C,High,1.042630033939186,1,C,Medium-High,-1.7194961292907676,1,A,Low,-0.7224613263842158,1,C,High,0
1,C,Medium-Low,0.5948432819991697,1,C,Medium-Low,0.3124600801151814,0,A,Low,1.3481937919214249,1,A,Medium-Low,0,B,Medium-High,-0.7622769234136343,1,A,Medium,-0.8366271140843577,1,B,Low,0.3719361472042677,1,B,Medium,1
0,A,Medium-Low,1.0160623578650387,1,B,Medium-Low,-1.0099202761506392,0,B,Medium-Low,-0.027126615146993337,0,B,High,0,B,High,0.8694462633308848,0,A,Medium,1.9845836868599294,0,B,High,-1.029396683946279,0,B,Medium-Low,1
0,C,High,1.2415537471401707,1,C,Medium,-0.9622665545177151,0,B,Medium,0.4838633732120505,0,C,Medium-Low,1,C,Medium,-0.0004137024719082839,1,A,Low,-0.5398574368967942,1,C,High,0.1474775672751742,1,C,High,1
0,A,Medium,-1.2962351816061306,0,B,Low,0.6137175300230997,1,B,Medium-Low,-1.8745867341118352,1,C,Medium-Low,0,B,High,-0.29475167506106104,1,C,Low,0.08565306938977219,1,B,Medium-High,0.07410954419186216,1,A,High,0
0,A,Low,0.07363522456653704,1,C,Low,1.1068647099480775,1,B,High,-1.1501042605348675,1,B,Medium-High,1,A,Medium-High,0.09509950493426846,0,B,Medium-Low,0.4876166189544443,1,C,Low,-1.2091862926546526,1,A,Medium,0
1,B,Low,-1.947312664532535,1,C,High,0.7196697499617762,0,C,Low,0.43015976504458175,1,B,High,1,A,Medium-Low,-0.15801968720871187,1,A,Medium-Low,0.07410022976526227,0,B,Medium,2.8264470298246462,0,A,Low,1
1,C,Medium-High,0.6916143013120676,1,C,Medium-Low,0.40598094488403386,1,A,Medium-High,0.6126214458348713,1,C,Medium-High,1,B,Medium-High,0.49331592182585143,1,C,Medium-Low,0.5290749693214617,1,B,Medium,-1.1997498780921454,0,B,Low,1
0,B,Low,-1.9643089320051776,0,B,Low,1.4206503292291432,1,B,Low,0.6064695581944654,0,C,Medium-Low,1,A,Medium,0.09765137440282322,1,A,Low,1.4385478771244573,1,A,Medium-High,0.8476584349176686,1,C,Low,1
1,A,High,-0.6454734929306992,1,C,Low,-0.17972267201484052,1,A,Medium-High,1.6750231755569793,0,B,Low,0,C,Medium-High,-1.2377677257501893,0,A,Low,0.040317762858580776,0,B,Low,0.274658371728132,1,C,Medium-Low,0
1,C,High,-0.0012226108053688877,1,A,Medium-Low,-0.9033082402900048,1,B,Medium,1.3644747633726446,1,A,Low,1,B,Medium-Low,0.33500128048890193,0,B,Low,1.1436973234183536,1,A,Medium-Low,0.5188109912852157,1,B,High,1
1,A,Low,-1.1008641797547107,1,C,Medium-High,0.345784598116753,0,C,Medium-Low,0.3967470178585937,0,A,High,1,B,High,1.555884394422929,0,A,Medium-High,-0.015440689876723469,1,A,High,1.4186840408914951,1,B,Low,1
1,A,High,1.0495386514666314,0,C,High,0.6601896464961075,1,A,Medium-Low,1.078826890386416,1,C,Medium-Low,1,C,Medium,-0.1331204763411423,0,B,Medium,-1.014733846668861,1,A,High,-0.789291794205204,1,C,High,1
1,C,Medium,-1.2431106712306312,0,A,Medium-High,2.493122878518259,0,A,Medium,-0.630608408448958,0,C,Medium-High,1,C,Medium-Low,-1.663294856350716,0,C,Low,-0.35064628521314095,1,A,Medium-High,0.6334543865455,1,B,High,0
0,C,Low,-0.8488013718111993,1,A,High,-0.3873280378254503,1,B,Medium-High,0.11908869773079,0,A,Low,0,C,Medium-Low,-0.6820185121073501,1,A,Medium,-0.7852231950148116,1,A,Medium,0.002383406256893518,1,C,Medium,0
1,C,Low,-1.2502958783267566,0,B,High,0.9345087513413797,1,A,Low,1.3472556314754398,1,C,Medium-High,1,C,Medium-High,-0.4445829900979528,0,C,Low,-0.6891613425486808,1,B,Low,1.4612540888339458,0,B,Medium-Low,1
0,B,Medium-High,-0.3658426263657367,0,B,Medium,-1.5071037014189426,0,A,High,0.974103592136347,1,B,Medium-High,0,A,Medium-High,-0.0315754201174401,0,A,Medium-Low,0.055208211216760915,0,A,Low,-1.6125752296858251,1,B,Medium,0
0,A,Low,-0.23221776744006775,0,B,Low,-0.8159403405952345,1,B,Medium-High,-0.29707316045636684,1,A,High,0,A,Medium-Low,0.06104994465285941,1,C,Medium-High,0.28116393569446113,1,A,Medium-High,-0.14444639920431662,0,A,Medium-High,0
0,B,Low,2.160314485833892,0,C,High,-0.788307464883261,0,C,High,-1.1881021524330835,1,A,Medium,1,C,Low,0.7055041430042491,1,C,Medium-High,0.1870476940840518,1,C,Low,0.3592505317352364,0,B,Medium,1
0,C,High,-2.2204713762864174,0,B,Low,-1.2949402999948756,0,C,Medium-High,-1.2699647183954388,1,C,Medium-Low,0,B,Medium-Low,0.5496849200595124,0,B,Medium,-0.018044426409052315,0,C,Medium-High,1.8664577632133479,1,B,Medium-Low,0
0,A,Low,1.3228207967072616,1,A,High,0.20731244333315796,1,A,High,0.3778722189254118,0,A,Medium-Low,1,A,Medium,1.0279243582847122,1,A,High,-0.9171738240474488,1,C,Low,-1.7626767374590284,1,B,Medium-High,1
0,B,Low,0.15718753819256873,1,C,High,-0.07413612982964159,0,C,Medium-High,0.9798580071741434,0,A,Medium,0,A,Medium-Low,-1.1645818314717886,1,A,Medium-Low,-0.031867796684215854,0,A,Medium,2.021391618117486,0,B,Medium-Low,1
0,A,High,-0.10553358196776909,1,A,Medium-High,-0.3827948515695719,1,B,Medium-High,-0.01710077751291857,1,A,High,1,B,Medium-Low,-0.573341113136508,1,C,Medium,1.3994706941273565,0,C,Low,-0.3994994193916122,1,A,Medium-High,0
0,B,Low,1.97258003038583,1,B,Medium-High,0.3448268622476693,0,B,Medium-High,-1.2004338861439885,0,C,Medium,1,B,Medium-High,0.20844462897107982,1,A,High,-0.5200922685235833,0,A,Medium,-0.2809750511378885,1,A,Low,1
0,B,High,2.016330798799776,0,C,Low,0.48707655960261925,0,B,Medium-High,-1.805877526506199,0,A,Medium,1,C,Medium-Low,-0.31925375142891044,1,B,Medium-Low,-0.04103512745494473,0,A,Low,0.8606400320231814,0,B,Medium-Low,1
0,B,Medium-High,1.4321692547203324,1,B,Low,-1.5008640104661457,1,A,High,0.7928219876001091,1,A,Medium-High,0,C,Medium-Low,0.7986431809490402,0,B,Medium,-1.5097430944298336,0,A,Medium-Low,-0.9501303292812991,1,A,Medium,0
1,A,High,-1.4886988937923962,1,B,Low,0.26553004524985996,0,A,Medium-High,1.7259036806474526,1,A,Medium,0,C,Low,1.8094837667301809,1,C,High,0.5799920578246562,0,B,High,0.17323505478679765,0,A,High,1
1,C,High,-0.5859717319981017,1,C,Medium-Low,1.5103510050739064,1,B,Medium-High,0.3638326021107913,1,A,Low,0,A,Medium-High,0.36345742957568866,1,C,Low,1.053457868236412,0,A,Medium-Low,-1.1640089489505734,1,B,Medium-High,1
1,B,Medium-Low,-0.21265348992215868,0,A,High,-0.5322449612232579,1,B,High,2.1795463771051877,0,B,Low,0,C,Low,-1.6080362614610972,0,A,Medium-Low,-0.3645651615577074,1,B,Medium,-0.24873972304439904,0,C,Medium,0
0,C,Low,0.9375290445739237,1,C,Low,1.1528561527196135,0,A,High,0.993757696777885,1,B,Low,0,B,Low,0.715922132323407,0,C,Medium-High,-1.6338238513872694,0,A,Medium-High,-0.034276967568249044,1,C,High,1
1,C,Medium,0.5292699926181444,0,A,Medium,1.5521776814378672,1,B,Medium,-1.1519702647385095,0,C,Low,1,A,Medium-High,-1.964665631622262,0,B,Medium-Low,-0.8634339476324876,0,C,Low,0.07948206723699483,0,C,Medium,0
1,C,Medium,0.5278331856080688,0,A,High,0.2540211584282862,0,B,Low,-1.5449593941585378,1,B,Low,0,C,Low,-0.3032216018622703,1,B,Medium-Low,2.420971883437315,1,A,High,-0.6246932059769328,0,B,Low,1
0,B,Medium-Low,-0.9224285311105812,1,A,Low,-1.4374441702085679,1,B,Medium,-1.6703847977841262,0,B,Medium-Low,0,C,Low,-1.4487980498464277,0,B,Low,-0.23825752963397506,1,B,Medium-Low,-0.8169795181078493,0,B,High,0
0,C,Low,1.016062033461836,0,B,High,0.5041680649879889,0,C,Medium-Low,-2.2726805552629457,1,B,Medium,0,B,Low,0.12189742617259364,0,A,Medium,-0.24603686491035157,1,B,Medium,-0.7254094709883818,1,B,High,0
1,A,Medium-Low,1.9137096752779128,0,C,Medium-Low,1.3727189342654438,0,B,Medium,0.7171347215670336,1,C,Medium-High,1,B,Medium,0.11214500272824289,0,B,Medium,-1.8217580708145866,0,A,Medium-Low,-0.6989022146115378,1,C,High,1
0,C,High,-0.6057671859647403,0,B,Medium-Low,2.0015844791725055,0,C,Low,0.3562942155318872,0,B,Low,1,A,High,0.05251758927597865,0,B,High,-0.33105227835700185,0,B,Medium,0.1541565628710013,0,A,Medium-High,1
0,A,Medium,1.0569636706402534,1,C,Medium-High,-0.28470811612379066,1,C,High,-0.04157801245767818,1,C,Medium-Low,0,B,Medium,-0.48465266128074,1,C,Low,0.0084441285566865,1,C,Medium-Low,-1.373392972386251,0,C,High,0
1,B,High,0.23332071853031414,0,B,Medium-Low,-0.6381481229952943,1,C,High,-0.39749020973792765,1,C,Medium,1,A,High,-0.04696531068679396,0,C,Low,-2.3091222184343065,1,B,Low,0.2689631937477451,1,A,Medium,0
0,B,High,-0.6399373760379026,1,C,Medium,-0.4925136833774585,0,A,High,1.9894737759830763,1,B,High,1,B,Medium-High,0.6698747883705576,0,A,Low,-1.4024527450570348,1,C,Medium-High,-1.7582901201623713,1,B,Medium-High,0
1,C,High,0.9388630229042442,1,A,Medium,-0.4866754393760738,1,C,Low,-0.1256795606657615,0,A,High,0,B,Medium-High,-0.08656468059279411,1,B,High,-0.30963830011102494,1,A,Low,-0.17220590698826344,1,A,Medium-Low,0
