Obj1_Feature1_binary,Obj1_Feature2_nominal,Obj1_Feature3_ordinal,Obj1_Feature4_numeric,Obj1_Feature5_binary,Obj1_Feature6_nominal,Obj1_Feature7_ordinal,Obj1_Feature8_numeric,Obj1_Feature9_binary,Obj1_Feature10_nominal,Obj1_Feature11_ordinal,Obj1_Feature12_numeric,Obj2_Feature1_binary,Obj2_Feature2_nominal,Obj2_Feature3_ordinal,Obj2_Feature4_numeric,Obj2_Feature5_binary,Obj2_Feature6_nominal,Obj2_Feature7_ordinal,Obj2_Feature8_numeric,Obj2_Feature9_binary,Obj2_Feature10_nominal,Obj2_Feature11_ordinal,Obj2_Feature12_numeric,Collision
1,C,Medium-High,-0.6373583713547938,1,B,Medium-Low,-1.7965801696106285,0,A,High,0.37892457599570495,1,B,High,-1.6252396440854242,0,C,Medium-Low,-0.510306124586272,1,C,High,0.9848855729269351,0
0,A,Medium-Low,0.7522527254927427,0,B,Medium-Low,-0.5645769787030814,0,A,Medium-Low,1.3721421230696698,1,A,Medium-High,-0.9347895087592698,1,B,Medium-Low,1.1189533355003038,1,C,Low,-0.9013093961340165,1
1,B,Medium,0.7026386073390536,0,C,Medium-Low,0.8142016037776579,0,B,Medium,0.4355775921800994,1,C,Medium-High,-0.47360747362912625,0,A,Low,-2.705867726959803,0,A,Medium,0.6255791002730755,0
0,C,Medium-High,-0.23583623914294846,0,C,Medium,0.8277557154618147,1,B,Medium-Low,0.20600311423953838,0,B,Low,-0.7677308226151828,1,B,High,1.2780194405858443,0,C,Medium-High,-0.889173471712249,1
1,A,Medium-High,-1.7488970780966613,1,C,Medium-High,-0.7459263850791612,0,A,Medium-Low,-0.15656663210845406,0,A,Low,0.30171541067479496,0,C,High,0.3103629799241542,1,A,Medium-Low,0.6647726235035404,0
0,A,Low,-1.6060590743465288,1,C,Medium-Low,0.5522444192057786,0,C,High,0.3854230079132237,0,C,Medium,-1.051816754071589,0,A,Low,-2.14597802459993,0,C,Medium,0.2138314515833249,0
1,B,Medium-High,-1.702885819957104,1,B,Medium-High,-0.4630017606251351,0,B,Medium-High,-0.7050868958823173,0,A,High,-0.2302843738908751,0,B,High,0.3945083997605891,0,A,Low,1.6291025014580716,0
0,A,Low,-0.8559329147699554,0,A,High,-0.0019281453257024802,1,C,Medium-High,0.4258581091912819,1,A,High,-0.888773828785642,0,C,Medium-Low,-1.8259103366868095,1,B,High,0.8299681863995855,0
1,A,Medium-Low,0.9215427935115906,0,B,Medium,-2.129093502366249,0,C,Low,0.30897668569298425,0,C,Low,-1.1300957076666864,0,A,Low,1.005329465601609,0,C,Medium,-1.309548950592983,0
1,C,Medium-High,0.1437679295033562,1,A,High,0.7304968428410583,1,B,High,-0.029512556685257325,0,C,Medium-Low,-1.521091620805603,0,C,Medium,-0.06712099840521843,1,A,Low,-0.8639424324390585,0
0,C,Medium-Low,-0.40097390086083023,1,C,Medium-High,2.151178198235774,0,A,Low,-1.691957860463419,0,B,Low,0.18804921102208624,0,A,Low,0.5798647054474212,1,B,Low,-0.5032890217139573,1
0,A,Low,1.2500084932640056,1,C,Medium-Low,-1.8052282072097516,1,C,Low,0.9797910912141666,0,C,Medium-Low,0.33852932486050386,0,C,High,0.3331068890942948,0,A,Low,0.4388763601699634,1
1,B,Low,-0.38423856841798115,1,B,Medium,-0.26331524133299944,0,A,Medium-Low,-1.416908200973553,0,A,High,-1.0427137014376366,1,C,Medium,1.1037628910746426,1,C,Medium-High,0.7745287019428865,0
0,C,Medium-Low,1.2061886205110723,0,B,Low,1.1593735150236417,0,A,Medium,1.7403787080270996,0,C,High,2.3211023515633773,0,A,Medium-High,1.40040482719154,1,B,Low,-0.20505546773555422,1
0,A,High,-1.4219260271552878,0,A,Medium,-2.554960579933568,1,B,High,0.2899109302587049,1,C,High,-0.5912733657299152,1,C,Medium-High,-0.47013524202956786,0,C,Medium,0.0616121353665309,0
0,A,Low,1.224615182366736,0,B,Medium,0.3878596615481077,0,C,High,0.08232978538581913,0,C,Medium-High,-0.5118572060206348,0,B,Medium-Low,-1.0068553163066498,1,A,Medium-Low,-1.2107868780987736,0
0,A,Low,0.8684211451758036,1,A,Low,-0.5353032526841952,1,A,Low,0.5125442316352481,0,C,Medium-Low,-2.197191348601275,1,A,Medium-High,-0.4061350616697881,1,C,High,0.6867967595470128,0
0,C,Medium-Low,2.774244883150579,0,B,Low,-0.5727681421639117,0,A,High,-2.361549567200763,1,C,Medium-Low,0.9941653536066564,1,C,Medium,0.11297966554807577,1,B,Medium,0.16715862111821314,1
0,C,Low,-0.001964711548128183,1,B,Medium,0.8520832771717566,0,C,High,-0.16992644314480645,1,A,Medium,0.37008407996810194,1,A,High,0.34294021088496635,0,B,Medium,1.299958227097035,1
1,A,Medium-High,-0.530989030147738,1,A,High,-0.15777478343012372,1,A,Medium-Low,0.6301500933579133,0,A,High,-0.69148158134409,1,A,Medium,0.5415989774625659,0,C,Low,-0.15125375958747506,0
1,A,Low,0.9645074942454149,1,C,Medium-Low,-0.11845600959982504,1,C,Medium-High,-0.9638838855574751,0,B,Medium-High,-2.6972539702766984,1,A,Medium,-0.5186242878629005,1,C,Medium-Low,-0.42363542739352295,0
0,C,Low,0.7089389438078398,1,B,High,1.4967873351757266,0,A,Medium-High,0.12697763700088976,0,B,Medium-High,0.4494111561191103,1,B,Medium,2.457408586702951,0,C,Medium-High,0.7029759168098463,1
0,B,Medium-High,1.6340308945170112,1,C,Medium-Low,-0.4830605506989218,1,A,High,-0.790091701310815,0,A,High,-0.31860960956827705,1,C,High,-1.5109248434352835,1,B,High,1.6641245321212856,1
0,C,Medium,-1.063799808795349,0,A,Medium-High,-0.5814983182585551,1,A,Medium-High,-1.086482624161076,1,A,Low,-0.9336752767348397,1,A,Medium-Low,0.8702608216963442,0,C,High,-0.28322453118105917,0
1,C,Low,0.4467633987215289,0,B,Low,-1.130396397708841,1,A,Medium-High,3.731308546848303,0,C,Medium-Low,2.3013339165871223,0,A,Medium-High,1.071888735468352,1,B,Medium-Low,-0.17388814083953488,1
0,B,Medium,0.6919559355305799,0,B,Medium,-0.8459881882394397,0,A,Low,-0.44785127244323064,0,C,Medium,-1.2724688065808636,0,C,Low,-1.1026771187092677,1,A,Low,-1.7290264531812594,0
1,C,Medium-Low,-0.2135666997714996,0,A,High,0.7889060455125683,0,C,Medium,0.9518362977015943,1,B,Medium-High,-0.04436775945752428,0,A,Medium-High,0.3771326852774185,1,C,Low,0.9146126189153788,1
0,C,Medium-Low,1.0828360308546556,0,A,Medium-High,-1.1406240769073737,1,B,High,-0.3644467296765424,1,A,Medium,-0.7149550180698926,0,B,High,0.41054333611276556,0,B,Low,0.6391692393469867,0
0,A,Medium-High,-0.3470381988371276,1,C,Medium,0.4468447872791646,1,C,Medium-High,-1.3269811696928033,0,B,High,0.23386691299418572,0,A,Medium,-0.17147178154584758,0,B,Low,0.29251388683640933,0
1,C,Medium,0.23295934923572645,1,C,Medium,-0.8783328376283155,0,C,Low,-0.3359125054603409,1,C,Medium-High,0.03981632515839389,0,A,High,0.07772158849252746,1,A,Low,-0.5173170607571455,0
1,B,Medium-Low,2.050934299543625,1,B,High,-0.6936795288502922,1,B,Low,-0.8204383631931241,0,C,Medium,-0.8273360872804127,1,A,Medium,0.2369662349140769,1,A,High,-0.6397566264774623,0
1,C,Medium-Low,-0.4934126811499717,0,B,High,0.0818551418891825,0,B,Low,0.1945820850136838,0,B,Medium,0.28390796892953835,0,A,Low,0.37288580381032654,0,C,High,1.4733099878412221,1
1,B,Low,0.41461407334798417,1,B,Medium,-2.0508440749987407,0,B,Medium-High,2.496609979715428,1,A,High,-2.3707462797365357,1,B,Medium-High,-0.4233946471528218,1,B,Medium-High,0.9270927100633057,0
1,B,Medium-High,0.6394291421985946,1,A,Medium-Low,-1.5021091315755304,0,C,Medium,0.5105755704265044,0,B,Medium-High,-0.2886613014523839,1,B,Medium,1.6434999359213356,1,B,High,0.6669737380161659,1
0,A,High,0.867550309898573,0,B,High,2.2496231718444686,0,B,Medium-Low,-0.8005477163833633,0,B,Medium-High,0.18804163185732292,1,C,Medium,-1.2144542524691304,0,B,Low,1.6761569760426278,1
0,B,Medium-Low,-1.3147333645648216,0,A,Low,-0.6577026339978449,0,C,Medium-High,-0.6264694523908804,0,A,High,1.1174408542144803,0,A,High,1.6220677256528229,1,A,High,-0.0708547278937295,1
0,C,Medium-High,-1.1109595176543672,1,A,Medium-Low,-0.564439294992627,1,C,Medium,-1.204541451629529,1,B,High,-0.6790919934054891,0,B,High,-0.04612583682001782,1,B,Medium,3.1177039996836076,0
1,B,Medium-High,-0.0133533638822931,0,A,Low,2.173407251021857,0,B,High,0.2790050672686624,0,A,Low,-0.002647122301353161,0,B,Medium-High,-1.3254269813178574,0,B,Medium,0.9696217837901163,1
1,A,Medium-High,1.0919084663010745,0,A,Medium-High,0.7201724964953863,0,A,Low,-0.4085310294261537,0,A,Low,0.17326638470431602,0,A,Low,0.19535745978356656,0,A,Medium-Low,0.0031378847957440497,1
0,A,Medium,-0.5877529368983186,0,B,Medium,0.7737066920803715,1,B,Low,-0.24997196145389775,0,B,High,-2.5012736974462584,1,A,Medium-Low,0.4200074965870619,0,C,Medium-Low,0.2188255981736327,0
0,A,Medium-Low,0.03984463540920773,0,A,High,-0.3357204483387308,0,C,Medium,-2.0373193299633794,0,B,Low,-1.5304424658950873,0,B,Low,-0.9758930584589619,0,B,Medium,-0.7330879453600778,0
1,A,Low,-3.523910753068144,0,A,Medium-High,-0.4148458501304926,1,C,Low,0.8897577320941552,1,C,Low,0.2869902515132332,0,A,Medium,0.08637535806674845,0,C,Medium,0.9377979462923424,0
0,A,Medium-Low,1.0361230595788056,0,C,Low,1.8704106740231887,1,A,Medium-Low,-2.264201661591057,0,B,Low,-0.20776908530268917,0,B,Low,-1.0628408596307375,0,B,Low,1.1005306842230103,1
1,A,High,-0.956832529173912,1,B,Medium-High,-0.1603460823460273,1,C,Medium,0.6332804212228588,0,A,Medium-High,1.3984903222165956,1,A,Low,1.573799828855886,1,C,High,-2.74209388040732,0
1,A,Medium-High,0.07829309798237186,1,C,High,0.5253861289556033,0,A,Medium-Low,1.1602804244241607,0,B,Medium,1.0806422884802336,0,B,Low,0.22910552028603887,1,C,Medium-Low,-0.6103290122755272,1
1,B,Medium,2.181870104196762,0,C,Medium-High,0.12951495207967134,0,B,High,-2.8144243445247112,0,B,High,0.9952725575058272,1,A,Medium-High,-0.8578517145974472,1,B,High,0.5012268708388589,1
0,A,Medium-Low,0.19890505271200806,0,C,Medium-Low,0.3840924847744735,0,A,Medium-Low,1.9101165314370765,0,A,Low,0.6120201592146736,0,A,High,1.0972507311023758,1,A,Low,-2.013177011465514,1
0,A,Low,0.31932579947474155,1,B,Medium-Low,0.5599352526777464,0,C,Low,-1.7275427196870967,0,A,Medium,-1.3709156990339304,0,B,Medium-High,1.4575260335401203,0,C,Medium,-0.4765314353727983,0
1,C,High,-0.3575800755720938,1,B,Medium-High,-0.5657939500097158,1,B,Low,-0.7343312126192026,0,A,Medium-Low,0.7251814117092502,1,A,Medium,-0.006866277200820318,1,B,Medium-High,0.136745219494716,0
0,A,Medium,-1.3659119996499243,0,B,Low,0.8487819492311223,0,B,High,-0.18478960797865188,0,A,High,0.5689583569736513,1,A,Medium-High,0.6278678359763513,0,C,Medium-Low,0.38018934209364813,1
1,C,Medium-Low,-0.19678241703327157,1,A,Medium,0.4888088071108239,0,B,Medium-Low,1.162446001121764,0,A,Low,-1.6394309965621443,0,C,Medium-High,0.02362362423265492,1,C,Medium-High,0.6996484321609024,1
1,C,Medium-Low,-1.101949962400009,0,A,Medium,0.8966090067015442,1,C,Low,-0.14901992983663345,1,C,Medium-High,-0.14693435493191107,1,A,Medium-Low,0.7527424890106658,0,A,Medium,-0.831945907973067,0
0,A,Medium-Low,0.14858911512280626,1,C,Medium-High,1.197688151386569,1,B,High,2.7103575307713523,1,C,Medium-High,0.8526513097343367,0,B,Medium-High,0.1670527466080201,1,C,Medium,0.9430436239526344,1
0,C,High,0.8670862320452678,0,C,High,0.4585219993746155,0,B,Medium,0.3759698173160301,0,C,Low,-1.1411583039369826,0,C,Medium-Low,2.8376082845527217,0,B,Medium,0.9299556531961961,1
1,C,High,-0.8421710815683932,0,A,Low,0.5556666099273849,0,C,Medium-High,-0.08627055864615339,1,B,Low,-1.0140917236948186,0,C,Medium-Low,-1.5090115389986338,0,C,Medium-High,-0.3202906515133157,0
1,A,High,0.6811613432027708,0,B,Medium,0.5362237903528413,0,C,Medium,-1.1303853383434075,1,C,Medium-High,0.7271630221470821,1,B,High,1.9443677069536658,0,A,Medium-Low,-0.12497968639635684,1
1,C,Low,-0.01256826861793392,0,C,Medium-Low,1.2232732872963041,1,C,High,-0.4498339772654768,1,C,Medium,-1.2493789437066374,0,B,Low,-0.18227321042590894,1,A,High,0.3489879624667967,0
1,B,Medium-High,-0.8943830199904416,1,B,Low,-0.6928621016023934,0,A,Medium,-1.1727398485602365,1,A,Low,0.27950696812370385,0,C,High,-0.5599344929366804,1,A,Medium-Low,-0.9398401023072609,0
1,C,High,-0.03725750067367182,0,A,Medium-Low,-1.4794382833160065,0,C,Medium,1.553143358512723,1,C,Medium,0.6150034763507407,0,C,Medium-High,1.4471872896402542,0,B,Medium-Low,0.2875447913636303,1
1,B,Medium-High,0.7987901140273532,0,B,Low,1.029458053736129,0,A,Medium-High,0.5424950239340622,0,C,Medium-High,-1.4158404133351845,0,A,Medium-High,-1.4940888515028548,1,C,Low,0.8900892219715845,1
0,B,Medium-Low,-1.105797245079141,1,C,Medium,-0.5123153107445817,0,A,High,0.8209023382762064,0,B,High,0.6651010125445685,0,B,Medium,-0.7570431650529361,1,C,Medium-Low,-1.3911014491384275,0
0,B,Medium-Low,0.7276451686187331,1,C,High,1.4118814028165463,1,B,Medium-High,0.338661963747429,0,A,Medium-Low,-0.35004323790746816,1,A,High,0.4043320670153509,1,B,High,-1.1446831726667017,1
0,B,Medium,1.279283022175202,0,B,Medium-High,0.16826410974934636,1,B,Medium-High,0.38537459965409626,0,A,Medium-Low,-0.6174129778602914,0,C,Medium,0.21085852773984678,0,C,Medium,0.01532955608710491,1
1,A,High,-1.6161317758121507,1,C,Medium-High,0.5601660866415124,1,A,High,0.801020772789264,1,B,Low,-0.8334926284432431,1,B,High,-1.168500392754991,0,A,High,-0.4441135724293072,0
0,B,Low,-0.23014750857361113,1,A,Medium-Low,-0.4480941059807023,0,A,Medium-Low,-0.47414196096753713,1,B,Low,-1.875267302490157,1,A,Medium-High,-0.5444210425089211,0,C,Medium,-1.7760379941143096,0
0,B,High,1.8877802185129937,1,A,High,0.7737875835337589,0,B,Medium,2.0496926806569076,0,A,Medium-High,-0.08971397434916607,1,B,Low,-1.1229395575883967,0,C,Medium-High,0.6709537680248967,1
1,A,Medium-High,-0.9877233780394747,1,A,Medium-Low,0.40796194942655234,0,C,Medium-Low,-0.07985828366999816,1,C,High,-1.2196630916648628,1,A,Medium-High,-0.382653743088891,0,B,Medium-High,0.26576098888016114,0
0,A,Medium,-1.0800278526480482,0,A,High,0.9094302605660605,0,A,Medium,0.24457253600600926,1,C,Low,0.19398641247687376,1,B,Medium-Low,-0.018340610221967448,0,C,Low,-0.4245202312550259,0
0,A,Low,-1.3234267931923138,0,B,Low,0.27060486320300525,0,B,Medium,0.1738422369060842,0,B,High,0.16050180323493948,1,C,Medium,0.8135147623859375,0,B,Medium,-0.021207008135257905,1
1,A,Low,-0.9805308921008692,1,A,High,-0.2867304528698561,0,C,Medium-High,-0.7609888343313758,0,A,Medium-Low,-0.5959004593638471,1,B,Medium-High,-0.15151844226993338,0,C,Medium,0.06391885366983037,0
0,B,Medium-Low,0.7626709696716384,0,B,High,0.7303136166384832,0,B,High,-0.2629546551982994,0,B,Medium-High,-0.4451107109292837,1,B,Low,0.3270309428359901,0,B,Medium,-1.0986739154884058,1
1,B,Medium-Low,-1.9692128812052339,1,A,High,-1.6969778907871125,1,C,Medium-Low,-0.5662701910333808,1,B,Medium-Low,0.6684512404164569,0,A,Medium-Low,0.5884456444098516,1,C,High,-1.3808315283133967,0
0,C,High,-1.4129773249022368,1,B,Medium-High,0.42288770444248036,0,A,High,0.9711196348604578,1,B,Medium-Low,-0.5058030245304789,1,B,Medium-High,1.174909828269024,0,A,Medium,-0.8914126016715556,0
0,B,High,1.1004240643068526,1,B,Medium-Low,-0.7740898072416562,1,A,Medium-High,-0.19361769304945514,1,A,Medium-High,0.36769293421379157,1,A,Low,-2.2375404150985183,0,A,High,-0.22296153490079337,0
0,B,Low,0.040788478214963536,1,C,Medium,-0.7390463314619228,0,C,Low,0.6613418108214419,0,A,Medium,2.019019420800034,1,C,Medium-High,0.5664079769797186,1,A,Medium-High,1.080216511421124,1
1,B,Medium-High,-0.7089330231908527,1,A,Medium-Low,1.6225529363451787,1,B,High,0.28201541173787714,0,A,Medium-High,-0.397041084866245,1,C,Medium-High,-0.012974281749015553,0,C,Medium-High,0.5199642342085664,1
1,B,High,-0.8051338918931307,1,A,Medium-Low,0.1191017586727598,1,C,Medium,1.1272617165187668,0,C,Medium-High,1.4808112707355612,1,C,Low,0.23417517989334452,1,C,High,-0.2346825825794461,1
0,A,Medium,-0.7849776983933618,0,B,Medium-Low,1.0199102271688356,0,A,Medium-High,-1.2603012523492518,1,B,Medium-Low,0.8813719010786739,0,A,High,-0.8984691702058174,0,B,Medium-High,0.40006065114522515,0
0,C,Medium,-0.14231452272870793,0,C,Low,1.1144109425373467,1,B,Medium,1.2949711966371111,0,A,Medium-Low,-0.3936681056571212,0,C,Medium,-1.3992146324943913,0,A,High,0.44473321412716865,1
0,C,Low,0.7793008679692479,1,B,Medium,-1.7238983157381134,1,C,Medium-High,-0.43319983271516405,0,C,Low,1.2783500312113851,0,C,Medium-High,-0.07686315500470127,0,C,Medium-Low,-0.5117224310275948,0
1,A,High,0.8182574996855477,1,A,Medium,-2.064094145457534,1,B,Low,0.21756000669653447,1,C,Low,-0.3378875503910963,0,C,Medium,0.4778576964530822,0,C,Low,-1.2403928880763446,0
1,C,Medium-High,-0.08882038285538287,1,C,Medium,-0.3304399287724749,1,C,Low,1.391124121451828,1,C,High,0.10031437912392596,0,A,Medium-High,0.6674285141576954,1,C,High,0.4167965612017076,1
0,A,Medium-High,-0.8486468341888109,1,A,Medium-High,-0.04036999900526669,0,B,Medium-High,1.7768008320206805,1,B,Low,0.40150928724509244,0,C,High,-0.16483636126192588,0,C,Low,-0.9841377423785413,1
0,A,Medium-High,-1.8573744786814728,0,B,Medium-High,-1.1859185382911572,1,A,High,0.48957490123513664,1,B,High,-1.5365826224435024,0,A,Low,-0.9087707150463601,1,B,Low,1.0028954968348565,0
1,A,Low,-1.079648274519196,0,A,High,0.3325355721474368,0,C,Medium-High,-0.6803709327505381,1,C,Medium,0.7157997250498095,0,B,High,0.8003837175619781,1,B,Medium,0.5167162217794188,1
1,A,Medium,-0.7706495127612059,1,C,Medium,-0.6224150364620292,1,A,Low,0.4248973794108292,1,A,Low,1.7913283214186353,1,A,Low,0.899662492732908,1,A,High,-0.22466499443343513,1
0,C,Medium-High,0.09635216258549566,1,C,High,-0.27986534799249313,0,C,High,1.3106029977887417,1,A,Low,-1.0751800040709876,0,C,Low,-1.468284298191954,1,B,High,-1.0677440976565649,0
0,C,Medium,1.0371603822213418,1,A,High,0.04819630918946732,0,A,Low,-0.40500053991509216,1,B,High,-0.4272646882775015,0,C,Low,1.1076725938595444,0,A,Medium,-2.4093552004564134,0
0,B,Medium,1.6525822419335892,0,A,Medium-High,-0.5635924491546518,1,A,Medium-Low,-0.5464466240551932,0,C,Medium-Low,-0.7659127717125059,0,B,Medium-Low,2.07862325720723,0,A,High,0.2627527645844782,1
1,C,Medium-Low,1.069727477964318,1,A,Medium-High,0.5896904197800948,1,C,Medium-High,0.46679531613722164,0,C,Medium,-0.5493833642458136,0,C,Medium-Low,0.11018353327061468,0,C,Medium-High,-0.8115435413101545,1
1,C,Medium-Low,-0.5828921037083442,1,C,High,0.25908340614871417,0,C,Medium-Low,1.8201612405329715,1,A,Medium,-0.7734232418022918,1,C,Low,-0.35084370386914393,1,A,Medium,-0.5798024294152992,0
1,B,Medium,0.7874070355245,1,B,Medium-Low,-0.16342652461895352,1,B,High,0.005275351249860008,0,A,Medium-Low,-1.0302612793574932,0,C,Low,0.12914083334836543,1,C,Medium-High,0.23467223898149667,1
1,C,High,0.7861881236022951,1,B,Medium,-0.4819307790600565,0,C,Medium,-0.4307345125642812,1,C,High,0.723786758915128,1,C,Medium-Low,0.33000186439708357,0,A,Low,-0.5296733685365306,1
1,B,Medium-High,-0.6839066622439092,0,C,Medium,-0.8539448822676258,1,C,Medium-Low,0.924539129864326,1,B,Medium-High,-1.4364576139635379,0,C,Low,0.7795753455487249,1,C,Medium-Low,0.48443430604139365,0
1,B,Low,-0.388191129768934,1,A,Medium-Low,-1.2048619352957723,0,B,Low,1.3477286813898206,0,C,Medium-Low,-0.5471558645774338,0,A,Medium-Low,-0.13656974392017465,0,A,Medium-High,0.6501161513740515,0
1,C,High,0.7616030454676821,1,C,Medium-Low,1.2105074089260284,0,A,Low,-2.045519532843324,1,C,Medium-High,-0.9459231480944688,0,B,Medium-High,0.2029395680103856,0,B,High,-0.7215777788319315,0
1,C,High,-2.1037852590213544,1,C,Medium,-1.159877846924102,0,B,Medium,0.6394505247220801,1,B,Medium-High,1.979593362989666,0,C,Low,-0.12229030594502503,0,A,Low,0.14724457197381144,0
0,B,Medium-Low,0.9431578279164435,0,C,Low,0.2556366202153644,0,C,Low,-0.18653489745104432,1,A,High,-0.2035285875711161,1,A,Medium-Low,-0.17936154171498106,0,B,Medium-High,-0.41256115647509556,1
0,A,Low,-0.039953250220036686,0,A,Medium-High,-0.1182903530899141,1,B,High,-0.20455831191031393,0,A,Medium-High,0.6508576260111978,0,A,Medium-High,0.016082679677159296,1,B,Medium,1.1499692012088882,1
1,A,Medium-Low,1.1182031487017656,1,B,Medium-Low,0.34744523256911575,1,B,Low,-1.3421970792312985,1,B,High,-0.4143777035989735,0,B,Medium,0.8970441095568354,0,A,Medium-High,-1.7372754679790727,0
1,C,Medium-High,0.28005324991735703,1,C,Medium-High,1.5266482501109495,1,A,High,1.8014274623945687,1,C,Low,-0.7960963469891551,0,C,Medium-Low,0.6266709825387021,1,A,Medium,-1.0040417184337709,1
0,C,Medium,0.257921407614874,1,A,Medium,0.5792800424938054,0,C,Medium-Low,-0.3398539597766002,1,C,Medium-High,-0.19761996386253775,1,B,Medium-Low,-1.1298951541480544,0,A,Low,-1.1121851139345935,0
1,C,Medium,-0.35075903235983064,1,C,Medium-High,-0.850390586031247,0,A,Low,0.761444388006854,0,C,Medium-High,-0.7284043793863425,1,A,Medium-High,0.5849852721349317,1,B,Medium-Low,1.2586420275201349,1
1,A,High,1.050256115311479,1,C,Medium-High,-0.4351729740112999,1,B,Low,-0.37104705665672744,1,C,High,1.1386411472904108,0,C,Medium-Low,-0.5218366524622396,1,A,High,-0.13170755476882648,1
0,C,High,1.8908970818906794,0,C,Medium,-1.8674543504179697,1,B,Medium,-0.5193246818344504,0,B,Low,0.9952676383852617,0,A,Low,-1.9127836910750233,1,C,Low,0.28069213639668017,0
1,A,Medium,-1.2779433703795697,1,B,Medium-Low,1.6358411981395837,1,B,Medium-High,0.5786853784020618,1,C,High,-0.33886808178308514,1,C,Low,-2.090322104956655,1,A,Low,-1.631199961604152,0
0,B,Medium-Low,-0.5423728850666933,0,A,Medium-High,-2.0065570514693523,0,C,Medium-Low,1.4394788544593144,0,C,Medium-Low,-1.4580009909279537,1,C,High,0.04389795827948613,0,B,Medium-High,-0.12462960492481404,0
1,C,Medium-High,1.4457813004874434,1,A,Medium-High,-0.5521997656305372,1,C,Medium,-1.5286820170446713,0,C,High,-1.440594884316441,1,B,High,0.545874257616726,1,C,Medium-High,-0.9581861161173072,0
1,B,High,0.007411823691531747,0,C,Medium-Low,-0.13055982288889678,0,A,High,1.0636915669005198,0,A,High,0.8027804766950678,1,C,Medium,0.6336749046637493,1,A,Medium-Low,-1.2413876653321392,1
1,B,Medium,-0.7493864787990219,0,A,Medium-Low,-0.09368628814306665,1,A,Low,-0.2515440944440817,1,B,Medium,-0.5808259298820594,0,B,Medium,-0.10362251542841473,0,C,High,0.9478995129843434,0
0,C,Low,-1.7779891880579095,1,B,Medium-Low,0.5489224631541373,1,C,Low,-0.6028935412721823,0,A,High,0.9701468931700562,1,A,Medium,1.1288313944058483,1,C,Medium-High,-1.5401983845343101,0
